32,0.29999999999999999,0,-0,0,-0,0,8548,0,8548
33,0.255,0.034750000000000003,-0.8046875,0.22225,0.0703125,8530.5,57.5,8542.5,113.5
34,0.47000000000000003,0.077249999999999999,-0.8671875,0.38974999999999999,-0.6171875,578.5,8531.5,598.5,8547.5
35,0.77300000000000002,-0.01131250000000001,-0.7109375,0.75431250000000005,0.0390625,8394.5,3884.5,8443.5,3932.5
36,0.57999999999999996,0.00025000000000000711,-0.8046875,0.56274999999999997,0.1171875,8446.5,7762.5,8482.5,7821.5
37,0.86599999999999999,-0.013687499999999972,-0.7109375,0.84568750000000004,0.0390625,7458.5,3387.5,7513.5,3435.5
38,0.72399999999999998,0.032937500000000015,-0.7109375,0.73606250000000006,0.0703125,1333.5,8497.5,1378.5,8547.5
39,0.28800000000000003,0.081500000000000003,-0.8671875,0.20650000000000002,-0.6171875,599.5,8531.5,607.5,8547.5
40,0.30499999999999999,0.028562500000000005,-0.8046875,0.32543749999999999,0.0859375,8495.5,7928.5,8514.5,7985.5
41,0.32200000000000001,-0.011124999999999999,-0.8046875,0.270125,0.0703125,8495.5,8159.5,8513.5,8215.5
42,0.52800000000000002,-0.015125,-0.6328125,0.51612500000000006,-0.0703125,1670.5,8506.5,1704.5,8542.5
43,0.437,-0.029875000000000009,-0.6171875,0.43887500000000002,-0.0859375,704.5,8513.5,734.5,8547.5
44,0.36199999999999999,0.084250000000000005,-0.1640625,0.27174999999999999,0.1171875,2186.5,8521.5,2198.5,8539.5
45,0.42099999999999999,-0.027062499999999986,-0.4296875,0.42606250000000001,-0.3046875,101.5,8509.5,130.5,8517.5
46,0.35999999999999999,0.085750000000000007,-0.1484375,0.27324999999999999,0.0390625,324.5,8535.5,336.5,8547.5
47,0.37,-0.04237500000000001,-0.8359375,0.426375,0.1015625,8495.5,2154.5,8525.5,2214.5
48,0.59499999999999997,0.0079375000000000192,-0.7265625,0.58606250000000004,0.0234375,6147.5,8496.5,6184.5,8544.5
49,0.59499999999999997,0.023437500000000021,-0.7109375,0.6015625,0.0390625,7757.5,8495.5,7794.5,8543.5
50,0.59399999999999997,0.026250000000000016,-0.6796875,0.58875,0.0078125,4637.5,8503.5,4673.5,8547.5
51,0.59499999999999997,0.056125000000000001,-0.7109375,0.52487499999999998,0.0390625,8495.5,2269.5,8525.5,2317.5
52,0.59499999999999997,-0.012000000000000014,-0.7265625,0.61299999999999999,0.0234375,8446.5,5850.5,8486.5,5898.5
53,0.59499999999999997,0.042687499999999989,-0.7265625,0.55831249999999999,0.0234375,3697.5,8495.5,3730.5,8543.5
54,0.59499999999999997,0.047875000000000001,-0.6953125,0.579125,0.0234375,2325.5,8501.5,2359.5,8547.5
55,0.59499999999999997,0.0024375000000000143,-0.6953125,0.58056249999999998,0.0234375,3914.5,8501.5,3951.5,8547.5
56,0.59499999999999997,0.038187499999999985,-0.7265625,0.55381250000000004,0.0234375,8495.5,345.5,8528.5,393.5
57,0.59399999999999997,0.046000000000000013,-0.7265625,0.54600000000000004,0.0234375,1734.5,8496.5,1766.5,8544.5
58,0.34600000000000003,0.07775,-0.5078125,0.26524999999999999,0.0234375,735.5,8513.5,747.5,8547.5
59,0.35100000000000003,0.081750000000000003,-0.5078125,0.26924999999999999,0.1171875,767.5,8507.5,779.5,8547.5
60,0.37,-0.017625000000000009,-0.7890625,0.388625,0.0234375,3670.5,8495.5,3696.5,8547.5
61,0.438,-0.010249999999999987,-0.5703125,0.42725000000000002,-0.1953125,4277.5,8523.5,4305.5,8547.5
62,0.42099999999999999,-0.016249999999999994,-0.7890625,0.42125000000000001,0.0078125,1705.5,8496.5,1733.5,8547.5
63,0.35599999999999998,-0.038625,-0.7734375,0.36762500000000004,0.0703125,7401.5,8493.5,7427.5,8547.5
64,0.86399999999999999,0.030562500000000003,-0.7890625,0.82743750000000005,0.0546875,8341.5,1907.5,8392.5,1961.5
65,0.63600000000000001,-0.002812500000000009,-0.7109375,0.6378125,0.0078125,5057.5,8501.5,5098.5,8547.5
66,0.68400000000000005,0.062437500000000021,-0.7265625,0.64056250000000003,0.0234375,8446.5,7398.5,8483.5,7446.5
67,0.624,0.016625000000000022,-0.7109375,0.610375,0.0234375,4817.5,8500.5,4855.5,8547.5
68,0.71299999999999997,0.04799999999999998,-0.7109375,0.67300000000000004,0.0390625,8446.5,6011.5,8486.5,6059.5
69,0.67000000000000004,0.049499999999999988,-0.7265625,0.67449999999999999,0.0390625,2938.5,8498.5,2978.5,8547.5
70,0.65900000000000003,0.043812500000000032,-0.7109375,0.65318750000000003,0.0234375,7287.5,8500.5,7326.5,8547.5
71,0.73799999999999999,0.018125000000000023,-0.7421875,0.73687500000000006,0.0390625,1829.5,8497.5,1875.5,8547.5
72,0.745,0.041187499999999988,-0.6484375,0.68181250000000004,0.0234375,1271.5,8504.5,1312.5,8547.5
73,0.45400000000000001,0.015750000000000011,-0.6953125,0.45324999999999999,0.0234375,8495.5,3862.5,8523.5,3908.5
74,0.60799999999999998,0.0081874999999999899,-0.7265625,0.64881250000000001,0.0390625,8446.5,5509.5,8487.5,5558.5
75,0.64600000000000002,0.050625000000000031,-0.7109375,0.64437500000000003,0.0078125,8446.5,6948.5,8484.5,6994.5
76,0.58599999999999997,0.056062500000000001,-0.6640625,0.60293750000000002,0.0234375,4937.5,8503.5,4972.5,8547.5
